"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"713407622561472512","","","2016-03-25 16:50:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UPDATED: Are you an instructor or student with a minute to spare? Do these online course tasks seem relatable to you?https://t.co/sczxkfZsrM","","","","https://workflowy.com/s/cxAg2TgP9b"
"713104414421069824","713103431074914304","296003222","2016-03-24 20:45:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@billymeinke @btopro @_mike_collins I've been working on a series of workshops to help tech-savvy Faculty get going https://t.co/5YbJIEv9gr","","","","http://slides.com/paulhibbitts/grav-cms-for-educators"
"713103538486816768","713102089786777601","296003222","2016-03-24 20:41:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@billymeinke @btopro @_mike_collins Starter kit for instructors to use Grav at https://t.co/VgQsw7bHP4 Grav has been a game changer for me!","","","","http://hibbittsdesign.org/blog/posts/2016-02-12-grav-course-hub-getting-started-guide"
"713103258642882564","713102089786777601","296003222","2016-03-24 20:40:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@billymeinke @btopro @_mike_collins 👍 You can see a live course, with full GitHub editing ability, at https://t.co/Q6kKV4cPSv","","","","http://paulhibbitts.net/cmpt-363-153/"
"713102965557432323","","","2016-03-24 20:39:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Inspired by @btopro (as I often am), here is a goodie from the past: https://t.co/xky1rbWLdt Collaboration and simple archiving key issues.","","","","http://hibbittsdesign.org/blog/posts/2015-12-07-using-grav-as-a-simple-open-publishing-tool"
"713100708195622912","713099036157427712","16847370","2016-03-24 20:30:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@btopro @_mike_collins Good read @billymeinke! You might be interested in how flat-file CMS's work with GitHub too https://t.co/xky1rbWLdt","","","","http://hibbittsdesign.org/blog/posts/2015-12-07-using-grav-as-a-simple-open-publishing-tool"
"712817862860115968","","","2016-03-24 01:46:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sourcelair: Introducing Browsersync: Develop your websites rapidly without refreshing your browser window. https://t.co/yJk07LyBwS","712669819166973952","244491121","2016-03-23 15:58:20 +0000","https://www.sourcelair.com/blog/articles/106/browsersync,https://www.sourcelair.com/blog/articles/106/browsersync"
"712804402453565440","","","2016-03-24 00:53:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(3/3) Estimated Grav Course Hub 'development' activities (Jan-Mar):
10% Presentation materials
10% Social media sharing/engagement
#GravEdu","","","",""
"712804371939987456","","","2016-03-24 00:53:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(2/3) Estimated Grav Course Hub 'development' activities (Jan-Mar):
15% Documentation
10% Usability assessments
#GravEdu","","","",""
"712804343896903682","","","2016-03-24 00:52:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(1/3) Estimated Grav Course Hub 'development' activities (Jan-Mar):
25% Prototyping/development
15% Research
15% Design
#GravEdu","","","",""
"712795464697913345","","","2016-03-24 00:17:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @pedagome: User Experience Design &amp; Research Jargons 
 https://t.co/6s05HH3GFx","712608677119860736","707149866095345664","2016-03-23 11:55:22 +0000","http://bit.ly/22EW3jL,http://bit.ly/22EW3jL"
"712787602726760448","712786047197966337","14161605","2016-03-23 23:46:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bbaxley Risk vs. reward ratio involved (as in authoritarian decision-making also supports the highest risk)?","","","",""
"712762460369911808","","","2016-03-23 22:06:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In case you missed it yesterday, here are my 'Flipping the LMS with an Open and Collaborative Web Platform' slides https://t.co/IOaA4vQTvb","","","","http://slides.com/paulhibbitts/etug-tell-2016-flipping-the-lms-with-an-open-and-collaborative-platform"
"712757803396390913","","","2016-03-23 21:47:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @darrenhood: Many people are gaining knowledge of UX... just enough, in some cases, to be dangerous. @louisrosenfeld #UTWebinar","712708921400627201","14921648","2016-03-23 18:33:43 +0000",""
"712748696425750529","","","2016-03-23 21:11:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am really tempted to use this model for my next introductory UX course. https://t.co/ccS9DeV8ou Fellow UX'ers, what do you think?","","","","http://www.ibm.com/design/thinking/loop/"
"712747919581908992","712706912446361602","47105948","2016-03-23 21:08:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sparkandco In terms of process I quite like IBM's recent Design Thinking model as a framework and applicable to LX: https://t.co/ccS9DeV8ou","","","","http://www.ibm.com/design/thinking/loop/"
"712745871335501824","","","2016-03-23 21:00:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @halvorson: Pretty much the most brilliant parody agency site you have ever seen. https://t.co/Tm4RWKGmGM","712731168278323204","14335160","2016-03-23 20:02:07 +0000","http://www.bland.ly/#blandly,http://www.bland.ly/#blandly"
"712729878173364224","712721260006903809","773940438","2016-03-23 19:56:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WarunikaR Marika loved your photo!","","","",""
"712729588648923136","","","2016-03-23 19:55:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fidelski: Finally! https://t.co/j0wqSggGWq","712703358222667781","90142584","2016-03-23 18:11:36 +0000","http://twitter.com/fidelski/status/712703358222667781/photo/1,http://twitter.com/fidelski/status/712703358222667781/photo/1"
"712727775874981888","712706912446361602","47105948","2016-03-23 19:48:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sparkandco Also, 6 core UX techniques I often apply to LX:
Contextual Inquiry
Empathy Maps
Five W's
Job Stories
Prototyping
Usability Tests","","","",""
"712715200063901697","712706912446361602","47105948","2016-03-23 18:58:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sparkandco There is a new UX book that could be great for LX folks, have a peek and let me know your thoughts https://t.co/DpQ3fvB4NZ","","","","http://shop.oreilly.com/product/0636920035084.do?cmp=tw-design-books-videos-product-lgen_ux_for_beginners__jj#PowerReview"
"712705533778595840","712703169654947840","47105948","2016-03-23 18:20:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sparkandco In terms of related UX techniques?","","","",""
"712699049720176640","712697304017276928","47105948","2016-03-23 17:54:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sparkandco Love this Holly! I am also a big fan of the 5 moments of need model 🙂","","","",""
"712698649189306368","","","2016-03-23 17:52:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sparkandco: Designing a “Learning Journey” #LX https://t.co/U5IU8jTE1Q https://t.co/BiiCsNUFaH","712697304017276928","47105948","2016-03-23 17:47:33 +0000","https://sparkyourinterest.wordpress.com/2016/03/23/designing-a-learning-journey-lx,http://twitter.com/sparkandco/status/712697304017276928/photo/1,https://sparkyourinterest.wordpress.com/2016/03/23/designing-a-learning-journey-lx,http://twitter.com/sparkandco/status/712697304017276928/photo/1"
"712698119775850496","","","2016-03-23 17:50:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thumbs up to the great team at @olark for diagnosing and fixing a long-standing security certificate issue I was having on my end. 👍","","","",""
"712679249077870592","712678071497801728","244491121","2016-03-23 16:35:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sourcelair Ah, makes sense :-) As my projects are PHP-based (using Grav CMS) I guess then using BrowserSync is not possible at this time?","","","",""
"712674436038561792","712669819166973952","244491121","2016-03-23 16:16:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sourcelair This looks amazing! Where could I learn how to get this going with sourceLair?","","","",""
"712662731665453057","","","2016-03-23 15:30:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New Post: Using @sourcelair online integrated development environment (IDE) with the @getgrav CMS and GitHub. https://t.co/zyzIpo0Bre","","","","http://hibbittsdesign.org/blog/posts/2016-03-22-using-sourcelair-with-grav-and-github"
"712655316907724802","","","2016-03-23 15:00:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Building Faster Websites with Grav, a Modern Flat-file CMS https://t.co/3tkQL0YaIt via @sitepointdotcom","","","","http://www.sitepoint.com/building-faster-websites-with-grav-a-modern-flat-file-cms/"
"712444974093049861","712441463146033152","742214790","2016-03-23 01:04:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@andrewhawr Perhaps :-) I think you could slice and dice with HTML, CSS, Twig, Git, and perhaps Server setup being a nice subset too!","","","",""
"712440715859496964","712437538560970752","742214790","2016-03-23 00:47:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@andrewhawr Will do! Perhaps in the future add a module about Twig? I have found it sooo much easier than PHP when used for templating.","","","",""
"712421772805558272","","","2016-03-22 23:32:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And to riff on that, LX (Learner Experience) is not a subset of UX either. https://t.co/GNnOAnpSKm","","","","https://twitter.com/drubeli/status/712418964123492353"
"712415210166812672","","","2016-03-22 23:06:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Grav Course Hub skills?
✓Code editor usage
✓Markdown or HTML basics
✓Understanding folder hierarchies
✓Web server access
✓GitHub basics","","","",""
"712408608705654784","","","2016-03-22 22:40:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Atom Flight Manual
https://t.co/Z274jPWpSK","","","","https://atom.io/docs/latest/"
"712395857723719680","","","2016-03-22 21:49:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Getting Started with Brackets | ADC Presents | Adobe TV https://t.co/GeRQNuQeF5","","","","http://tv.adobe.com/watch/adc-presents/getting-started-with-brackets/"
"712386606880006145","","742214790","2016-03-22 21:12:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@andrewhawr Awesome to see you are involved with SFU's Future Savvy! Looking forward to exploring the course.","","","",""
"712383240552644608","","","2016-03-22 20:59:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @okalrelsrv: New self-paced coding program offers full stack of benefits - SFU News - Simon Fraser University https://t.co/5XLwzvkigL vi…","712362510423207936","1983141","2016-03-22 19:37:12 +0000","http://www.sfu.ca/sfunews/stories/2016/new-self-paced-coding-program-offers-full-stack-of-benefits.html?utm_source=hmpgfeat,http://www.sfu.ca/sfunews/stories/2016/new-self-paced-coding-program-offers-full-stack-of-benefits.html?utm_source=hmpgfeat"
"712356519732334592","712355959343976449","43961502","2016-03-22 19:13:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@maureenamackey Thanks very much, it was my pleasure!","","","",""
"712355284107137024","","","2016-03-22 19:08:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks to everyone who participated in my @etug 'Flip it Good!' session today. The slides are now available at https://t.co/4pcVXCEXW8","","","","http://slides.com/paulhibbitts/etug-tell-2016-flipping-the-lms-with-an-open-and-collaborative-platform#/"
"712322130709327872","","","2016-03-22 16:56:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TravelingRE: “SUStisfied? Little-Known System Usability Scale Facts
” https://t.co/sHKSHKbjKd","712285973384716288","234640581","2016-03-22 14:33:04 +0000","http://bit.ly/1ZmFua4,http://bit.ly/1ZmFua4"
"712310676773974017","","","2016-03-22 16:11:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","At 11:00 am I'll be sharing my experiences of flipping the LMS and an open source project to help others do the same https://t.co/Il9Bj4pqW0","","","","https://etug.ca/2016/02/09/t-e-l-l-march-flip-it-good-flipping-the-lms-with-an-open-and-collaborative-platform/"
"712294903644954624","","","2016-03-22 15:08:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @grantpotter: https://t.co/pArpKfH99U #IndieEdTech is ""infrastructure plus scholarship, agency, and autonomy.""  via @timklapdor","712293410200276992","6271482","2016-03-22 15:02:37 +0000","https://timklapdor.wordpress.com/2016/03/22/a-journey-to-discover-what-is-indie-ed-tech/,https://timklapdor.wordpress.com/2016/03/22/a-journey-to-discover-what-is-indie-ed-tech/"
"712086072881061888","","","2016-03-22 01:18:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pmarca: RIP Andy Grove. The best company builder Silicon Valley has ever seen, and likely will ever see.","712075953803907072","5943622","2016-03-22 00:38:31 +0000",""
"712068691618177024","","","2016-03-22 00:09:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks to @BarishGolland for pointing out this article to create deep-links for Blackboard re: flipping your LMS 👍  https://t.co/1C3J6flpV5","","","","http://wiki.ubc.ca/Elearning:NewLMS/Creating_Direct_Links"
"712033967797641217","","","2016-03-21 21:51:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here's a look at how easy it is to have @sourcelair setup an online dev environ for your Grav sites stored on GitHub https://t.co/ABk0ynQ7h8","","","","http://twitter.com/hibbittsdesign/status/712033967797641217/photo/1,http://twitter.com/hibbittsdesign/status/712033967797641217/photo/1,http://twitter.com/hibbittsdesign/status/712033967797641217/photo/1,http://twitter.com/hibbittsdesign/status/712033967797641217/photo/1"
"712019883152662528","","","2016-03-21 20:55:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My @etug session about flipping your LMS with the @getgrav CMS is tomorrow at 11am PDT, hope to see you there! https://t.co/Il9Bj4pqW0","","","","https://etug.ca/2016/02/09/t-e-l-l-march-flip-it-good-flipping-the-lms-with-an-open-and-collaborative-platform/"
"712016812670496768","","","2016-03-21 20:43:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Exploring @sourcelair for a cloud-based IDE for use with my @getgrav sites that use GitHub repositories. I like a lot of what I see so far 👍","","","",""
"711977191685246977","","","2016-03-21 18:06:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AppleEvent Thud.","","","",""
"711959493714706432","","","2016-03-21 16:55:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thurrott: Nothing quite like being forced to listen to Beats 1. It's like an Apple Watch ad that never ends.","711959181633392640","14964767","2016-03-21 16:54:31 +0000",""
"711954117149597696","","","2016-03-21 16:34:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EdMediaSFU: The #EdMedia Monday for today is Everyday #Typography! Come join us at the TLC! https://t.co/V9zYTbMTCu","711952768332726272","1428999450","2016-03-21 16:29:02 +0000","http://twitter.com/EdMediaSFU/status/711952768332726272/photo/1,http://twitter.com/EdMediaSFU/status/711952768332726272/photo/1"
"711953915839787008","","","2016-03-21 16:33:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A Spring update for my @getgrav Course Hub https://t.co/9PFedwpqcF https://t.co/VgQsw7bHP4 #IndieEdTech #GravEdu https://t.co/GU9T8eApaJ","","","","https://getgrav.org/downloads/skeletons,http://hibbittsdesign.org/blog/posts/2016-02-12-grav-course-hub-getting-started-guide,http://twitter.com/hibbittsdesign/status/711953915839787008/photo/1"
"711947911865565184","711945190177505280","1299940627","2016-03-21 16:09:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aHEMpublishing @etug @ATS_Douglas Awesome to hear and greatly appreciated! Hope the new open source project might be of use too 🙂","","","",""
"711699584909598720","","","2016-03-20 23:42:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Late Sunday afternoon sneak-peek at this Tuesday's ""Flip it Good!"" @etug presentation: https://t.co/IOaA4vQTvb Info: https://t.co/Il9Bj4pqW0","","","","http://slides.com/paulhibbitts/etug-tell-2016-flipping-the-lms-with-an-open-and-collaborative-platform,https://etug.ca/2016/02/09/t-e-l-l-march-flip-it-good-flipping-the-lms-with-an-open-and-collaborative-platform/"
"711619649251639296","","","2016-03-20 18:25:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TLBissette: Fm @C4LPT: Supporting all the ways people learn at work https://t.co/8eC5mASlUn","711613844385300480","204032180","2016-03-20 18:02:16 +0000","http://ow.ly/3cE43q,http://ow.ly/3cE43q"
"711324734617559040","","","2016-03-19 22:53:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here are the latest flipped-LMS diagrams, which will be part of my online session this Tues. https://t.co/zQN8ep6G4Z https://t.co/Il9Bj4pqW0","","","","https://onedrive.live.com/redir?resid=74D2D06DCB0AFD88!283380&authkey=!AJauXmUbMOnSuZ4&ithint=folder%2cpng,https://etug.ca/2016/02/09/t-e-l-l-march-flip-it-good-flipping-the-lms-with-an-open-and-collaborative-platform/"
"710955735853608960","","","2016-03-18 22:27:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @getgrav: Our own Andy Miller recently talked Grav with the folks from the GitHub Community Cast podcast. https://t.co/AwhgiMo3ak Enjoy!","710955570451206145","2737573033","2016-03-18 22:26:31 +0000","https://soundcloud.com/githubcommunitycast/episode1,https://soundcloud.com/githubcommunitycast/episode1"
"710955270373974016","","","2016-03-18 22:25:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Are you a tech-savvy educator who wants control of an open platform to reach unmet pedagogical goals w. LMS backend? https://t.co/Il9Bj4pqW0","","","","https://etug.ca/2016/02/09/t-e-l-l-march-flip-it-good-flipping-the-lms-with-an-open-and-collaborative-platform/"
"710935712900653058","710934034008956932","16847370","2016-03-18 21:07:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@btopro 👍  BTW, your super-awesome 'Back to the Dungeon' Tweet will be making an appearance in a preso on Tuesday https://t.co/RxNYHosh14","","","","http://slides.com/paulhibbitts/etug-tell-2016-flipping-the-lms-with-an-open-and-collaborative-platform#/8"
"710932658864271361","","","2016-03-18 20:55:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The @getgrav Course Hub audience? Tech-savvy educators needing control of an open platform to reach unmet pedagogical goals w. LMS backend.🙌","","","",""
"710921275489648640","","","2016-03-18 20:10:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Close to finishing the slides for my ""Flip It Good!"" @etug TELL session Mar 22 at 11am PDT https://t.co/IOaA4vQTvb https://t.co/h1HkN6sdyU","","","","http://slides.com/paulhibbitts/etug-tell-2016-flipping-the-lms-with-an-open-and-collaborative-platform,http://twitter.com/hibbittsdesign/status/710921275489648640/photo/1"
"710862888370483201","","","2016-03-18 16:18:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @grantpotter: 89 users with 309 app grains at https://t.co/XX1cheQ8y4 - come explore how @sandstormio can meet your #bcpse #highered #op…","710472038759141376","6271482","2016-03-17 14:25:08 +0000","http://oet.sandcats.io,http://oet.sandcats.io"
"710623375350042624","","","2016-03-18 00:26:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When Doc Searls said ""You don’t make money with Open Source. You make money because of Open Source."" he was, well, right on the money.","","","",""
"710591033873072132","","","2016-03-17 22:17:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's a green 1-dot-oh! My Bootstrap-based Course Hub theme for Grav CMS is now available at https://t.co/UDkA52gP6f https://t.co/hk3NB4Kz1a","","","","https://getgrav.org/downloads/themes,http://twitter.com/hibbittsdesign/status/710591033873072132/photo/1"
"710563565439098880","","","2016-03-17 20:28:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For the next hour you can chat 1-on-1 with me about flipping your LMS with the open Web platform Grav https://t.co/tv9q3n8Pxr","","","","http://hibbittsdesign.org/blog/"
"710551388317569024","","","2016-03-17 19:40:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'll be online in one hour using the @RocketChatApp livechat beta to talk 1-on-1 about flipping your LMS w @getgrav https://t.co/tv9q3n8Pxr","","","","http://hibbittsdesign.org/blog/"
"710494838857330691","","","2016-03-17 15:55:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'll be online 1:30pm-2:30pm (PDT) today using the @RocketChatApp livechat beta to talk flipping your LMS w @getgrav https://t.co/tv9q3nqqW1","","","","http://hibbittsdesign.org/blog/"
"710255003563200512","","","2016-03-17 00:02:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Six sleeps until my @etug flip your LMS session, which is really about choice + control for course participants. 👍  https://t.co/Il9Bj4pqW0","","","","https://etug.ca/2016/02/09/t-e-l-l-march-flip-it-good-flipping-the-lms-with-an-open-and-collaborative-platform/"
"710240424921735169","","","2016-03-16 23:04:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Let's try that again with the right file... update of the #UX design process/toolkit diagram for #SFU CMPT 363 . https://t.co/Qc5wDaIHsw","","","","http://twitter.com/hibbittsdesign/status/710240424921735169/photo/1"
"710231267858513924","","","2016-03-16 22:28:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Working on an update of the #UX design process/toolkit diagram for my #SFU CMPT 363 course, CC-licensed to boot. https://t.co/EQgxaAFD58","","","","http://twitter.com/hibbittsdesign/status/710231267858513924/photo/1"
"709912952049041408","","","2016-03-16 01:23:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @okalrelsrv: A growing number of inquiries about learning technology - TLC - #SFU https://t.co/XMq11pXW8p","709908773922414592","1983141","2016-03-16 01:06:55 +0000","http://www.sfu.ca/tlc/blog/a-growing-number-of-inquiries-about-learning-technology.html,http://www.sfu.ca/tlc/blog/a-growing-number-of-inquiries-about-learning-technology.html"
"709847607271534592","","","2016-03-15 21:03:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'll be online at https://t.co/QV19NlL9T2 for the next hour (3:00PM PDT) to chat about flipping your LMS with my Grav Course Hub","","","","https://hack.chat/?flipped-lms-chat"
"709843646929969152","","","2016-03-15 20:48:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Interested in flipping your LMS with @getgrav CMS?
Grav Course Hub Getting Started Guide: https://t.co/VgQsw7bHP4 https://t.co/NN9Oe6EWRi","","","","http://hibbittsdesign.org/blog/posts/2016-02-12-grav-course-hub-getting-started-guide,http://twitter.com/hibbittsdesign/status/709843646929969152/photo/1"
"709842889283481600","","","2016-03-15 20:45:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Instructor choice and control when flipping the LMS can then result in ALL course participants having choice and control. ❤ #GravEdu","","","",""
"709842358230102017","","","2016-03-15 20:43:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Two key aspects of flipping the LMS with an open platform are instructor control AND choice, with everything else being secondary. #GravEdu","","","",""
"709778702331043840","","","2016-03-15 16:30:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's now a 1-dot-oh! My Foundation-based Course Hub theme for Grav CMS is available at https://t.co/UDkA52gP6f https://t.co/8hrCIbbQS9","","","","https://getgrav.org/downloads/themes,http://twitter.com/hibbittsdesign/status/709778702331043840/photo/1"
"709534451718488064","709529572140683264","16847370","2016-03-15 00:19:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@btopro 😉  Indeed, Learning Locker looks quite promising! Have you seen integrations with university Student Information Systems? ELMSLN?","","","",""
"709525104288337920","","","2016-03-14 23:42:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In many ways, flipping an LMS changes it from a monolithic app (likely to fail as such) to more of a Learning Records System (LRS). #GravEdu","","","",""
"709507874104291331","","","2016-03-14 22:33:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When creating the @getgrav CMS Course Hub, I viewed it as a 'process', and not a 'thing', that all participants would experience. #GravEdu","","","",""
"709486203637092352","","","2016-03-14 21:07:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(2/2) In terms of unmet pedagogical goals, I also view increased access, sharing, and collaboration within that outcome.","","","",""
"709486157868826625","","","2016-03-14 21:07:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(1/2) The @getgrav Course Hub was created to achieve 2 key outcomes:
🎯Facilitate unmet pedagogical goals
🎯A better student + instructor UX","","","",""
"709478595693903873","","","2016-03-14 20:37:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This event will include an overview of my open source project to help others flip their LMS https://t.co/VgQsw7bHP4 https://t.co/Ev4VE4yP2F","","","","http://hibbittsdesign.org/blog/posts/2016-02-12-grav-course-hub-getting-started-guide,https://twitter.com/etug/status/709464035490529280"
"709439265688522752","","","2016-03-14 18:01:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks to the great work by @smartgravity I'll soon be releasing an update for my @getgrav Course Hub default theme https://t.co/qTgCdG6ZPM","","","","http://demo.hibbittsdesign.org/grav-course-hub/"
"709407915505889281","","","2016-03-14 15:56:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just backed Draft Evidence: Essays About Design &amp; Independent Business on @Kickstarter https://t.co/LYt2lgPhaP","","","","http://kck.st/1U128pm"
"709168237053804544","","","2016-03-14 00:04:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ricetopher: Absolutely. Learning Experience Design a multidisciplinary, wholistic effort requiring systems-thinking leadership. https:/…","709165037785579520","9686792","2016-03-13 23:51:35 +0000","https://twitter.com/barster1/status/709122207192981504,https://twitter.com/barster1/status/709122207192981504"
"709162345809838085","","","2016-03-13 23:40:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SandstormIO: See how visitors are interacting with your website in real time with Hummingbird: https://t.co/Lcc53vyimI @michaeln3 https…","709158708924776448","2476570038","2016-03-13 23:26:26 +0000","http://ow.ly/ZpqVl,http://twitter.com/SandstormIO/status/709158708924776448/photo/1,http://ow.ly/ZpqVl,http://twitter.com/SandstormIO/status/709158708924776448/photo/1"
